departamento,provincia,municipio,cluster,appareil,variante,trajectoire,annee,acces,possession
Pando,Abuná,Santa Rosa,C4,television,basse,acces_2050,2024,0.8267441860465117,0.4392638036809816
Pando,Abuná,Santa Rosa,C4,telefono,basse,acces_2050,2024,0.8267441860465117,0.8355828220858895
Pando,Abuná,Santa Rosa,C4,computadora,basse,acces_2050,2024,0.8267441860465117,0.1482843137254902
Pando,Abuná,Santa Rosa,C4,internet,basse,acces_2050,2024,0.8267441860465117,0.0429447852760736
Pando,Abuná,Santa Rosa,C4,refrigerador,basse,acces_2050,2035,0.9303815922460258,0.3933823529411764
Pando,Abuná,Santa Rosa,C4,microondas,basse,acces_2050,2035,0.9303815922460258,0.0183823529411764
Pando,Abuná,Santa Rosa,C4,calefon,basse,acces_2050,2035,0.9303815922460258,0.0208333333333333
Pando,Abuná,Santa Rosa,C4,aire_acondicionado,basse,acces_2050,2035,0.9303815922460258,0.0098039215686274
Pando,Abuná,Santa Rosa,C4,lavadora,basse,acces_2050,2035,0.9303815922460258,0.1580882352941176
Pando,Abuná,Santa Rosa,C4,radio,basse,acces_2050,2035,0.9303815922460258,0.3644171779141104
Pando,Abuná,Santa Rosa,C4,television,basse,acces_2050,2035,0.9303815922460258,0.4392638036809816
Pando,Abuná,Santa Rosa,C4,telefono,basse,acces_2050,2035,0.9303815922460258,0.8355828220858895
Pando,Abuná,Santa Rosa,C4,computadora,basse,acces_2050,2035,0.9303815922460258,0.1482843137254902
Pando,Abuná,Santa Rosa,C4,internet,basse,acces_2050,2035,0.9303815922460258,0.0429447852760736
Pando,Abuná,Santa Rosa,C4,refrigerador,basse,acces_2050,2050,1.0,0.3933823529411764
Pando,Abuná,Santa Rosa,C4,microondas,basse,acces_2050,2050,1.0,0.0183823529411764
Pando,Abuná,Santa Rosa,C4,calefon,basse,acces_2050,2050,1.0,0.0208333333333333
Pando,Abuná,Santa Rosa,C4,aire_acondicionado,basse,acces_2050,2050,1.0,0.0098039215686274
Pando,Abuná,Santa Rosa,C4,lavadora,basse,acces_2050,2050,1.0,0.1580882352941176
Pando,Abuná,Santa Rosa,C4,radio,basse,acces_2050,2050,1.0,0.3644171779141104
Pando,Abuná,Santa Rosa,C4,television,basse,acces_2050,2050,1.0,0.4392638036809816
Pando,Abuná,Santa Rosa,C4,telefono,basse,acces_2050,2050,1.0,0.8355828220858895
Pando,Abuná,Santa Rosa,C4,computadora,basse,acces_2050,2050,1.0,0.1482843137254902
Pando,Abuná,Santa Rosa,C4,internet,basse,acces_2050,2050,1.0,0.0429447852760736
Pando,Abuná,Ingavi,C4,refrigerador,basse,acces_2050,2024,0.5978428351309707,0.0425531914893617
Pando,Abuná,Ingavi,C4,microondas,basse,acces_2050,2024,0.5978428351309707,0.0032733224222585
Pando,Abuná,Ingavi,C4,calefon,basse,acces_2050,2024,0.5978428351309707,0.0130932896890343
Pando,Abuná,Ingavi,C4,aire_acondicionado,basse,acces_2050,2024,0.5978428351309707,0.0
Pando,Abuná,Ingavi,C4,lavadora,basse,acces_2050,2024,0.5978428351309707,0.0098199672667757
Pando,Abuná,Ingavi,C4,radio,basse,acces_2050,2024,0.5978428351309707,0.4173486088379705
Pando,Abuná,Ingavi,C4,television,basse,acces_2050,2024,0.5978428351309707,0.2945990180032733
Pando,Abuná,Ingavi,C4,telefono,basse,acces_2050,2024,0.5978428351309707,0.7855973813420621
Pando,Abuná,Ingavi,C4,computadora,basse,acces_2050,2024,0.5978428351309707,0.0704918032786885
Pando,Abuná,Ingavi,C4,internet,basse,acces_2050,2024,0.5978428351309707,0.0344262295081967
Pando,Abuná,Ingavi,C4,refrigerador,basse,acces_2050,2035,0.7679862510370985,0.0425531914893617
Pando,Abuná,Ingavi,C4,microondas,basse,acces_2050,2035,0.7679862510370985,0.0032733224222585
Pando,Abuná,Ingavi,C4,calefon,basse,acces_2050,2035,0.7679862510370985,0.0130932896890343
Pando,Abuná,Ingavi,C4,aire_acondicionado,basse,acces_2050,2035,0.7679862510370985,0.0
Pando,Abuná,Ingavi,C4,lavadora,basse,acces_2050,2035,0.7679862510370985,0.0098199672667757
Pando,Abuná,Ingavi,C4,radio,basse,acces_2050,2035,0.7679862510370985,0.4173486088379705
Pando,Abuná,Ingavi,C4,television,basse,acces_2050,2035,0.7679862510370985,0.2945990180032733
Pando,Abuná,Ingavi,C4,telefono,basse,acces_2050,2035,0.7679862510370985,0.7855973813420621
Pando,Abuná,Ingavi,C4,computadora,basse,acces_2050,2035,0.7679862510370985,0.0704918032786885
Pando,Abuná,Ingavi,C4,internet,basse,acces_2050,2035,0.7679862510370985,0.0344262295081967
Pando,Abuná,Ingavi,C4,refrigerador,basse,acces_2050,2050,1.0,0.0425531914893617
Pando,Abuná,Ingavi,C4,microondas,basse,acces_2050,2050,1.0,0.0032733224222585
Pando,Abuná,Ingavi,C4,calefon,basse,acces_2050,2050,1.0,0.0130932896890343
Pando,Abuná,Ingavi,C4,aire_acondicionado,basse,acces_2050,2050,1.0,0.0
Pando,Abuná,Ingavi,C4,lavadora,basse,acces_2050,2050,1.0,0.0098199672667757
Pando,Abuná,Ingavi,C4,radio,basse,acces_2050,2050,1.0,0.4173486088379705
Pando,Abuná,Ingavi,C4,television,basse,acces_2050,2050,1.0,0.2945990180032733
Pando,Abuná,Ingavi,C4,telefono,basse,acces_2050,2050,1.0,0.7855973813420621
Pando,Abuná,Ingavi,C4,computadora,basse,acces_2050,2050,1.0,0.0704918032786885
Pando,Abuná,Ingavi,C4,internet,basse,acces_2050,2050,1.0,0.0344262295081967
Pando,Federico Román,Nueva Esperanza,C4,refrigerador,basse,acces_2050,2024,0.6912065439672802,0.038543897216274
Pando,Federico Román,Nueva Esperanza,C4,microondas,basse,acces_2050,2024,0.6912065439672802,0.0021459227467811
Pando,Federico Román,Nueva Esperanza,C4,calefon,basse,acces_2050,2024,0.6912065439672802,0.0064377682403433
Pando,Federico Román,Nueva Esperanza,C4,aire_acondicionado,basse,acces_2050,2024,0.6912065439672802,0.0
Pando,Federico Román,Nueva Esperanza,C4,lavadora,basse,acces_2050,2024,0.6912065439672802,0.0085836909871244
Pando,Federico Román,Nueva Esperanza,C4,radio,basse,acces_2050,2024,0.6912065439672802,0.3049040511727079
Pando,Federico Román,Nueva Esperanza,C4,television,basse,acces_2050,2024,0.6912065439672802,0.3867521367521367
Pando,Federico Román,Nueva Esperanza,C4,telefono,basse,acces_2050,2024,0.6912065439672802,0.7841880341880342
Pando,Federico Román,Nueva Esperanza,C4,computadora,basse,acces_2050,2024,0.6912065439672802,0.1047008547008547
Pando,Federico Román,Nueva Esperanza,C4,internet,basse,acces_2050,2024,0.6912065439672802,0.0405982905982906
Pando,Federico Román,Nueva Esperanza,C4,refrigerador,basse,acces_2050,2035,0.8640845343714169,0.038543897216274
Pando,Federico Román,Nueva Esperanza,C4,microondas,basse,acces_2050,2035,0.8640845343714169,0.0021459227467811
Pando,Federico Román,Nueva Esperanza,C4,calefon,basse,acces_2050,2035,0.8640845343714169,0.0064377682403433
Pando,Federico Román,Nueva Esperanza,C4,aire_acondicionado,basse,acces_2050,2035,0.8640845343714169,0.0
Pando,Federico Román,Nueva Esperanza,C4,lavadora,basse,acces_2050,2035,0.8640845343714169,0.0085836909871244
Pando,Federico Román,Nueva Esperanza,C4,radio,basse,acces_2050,2035,0.8640845343714169,0.3049040511727079
Pando,Federico Román,Nueva Esperanza,C4,television,basse,acces_2050,2035,0.8640845343714169,0.3867521367521367
Pando,Federico Román,Nueva Esperanza,C4,telefono,basse,acces_2050,2035,0.8640845343714169,0.7841880341880342
Pando,Federico Román,Nueva Esperanza,C4,computadora,basse,acces_2050,2035,0.8640845343714169,0.1047008547008547
Pando,Federico Román,Nueva Esperanza,C4,internet,basse,acces_2050,2035,0.8640845343714169,0.0405982905982906
Pando,Federico Román,Nueva Esperanza,C4,refrigerador,basse,acces_2050,2050,1.0,0.038543897216274
Pando,Federico Román,Nueva Esperanza,C4,microondas,basse,acces_2050,2050,1.0,0.0021459227467811
Pando,Federico Román,Nueva Esperanza,C4,calefon,basse,acces_2050,2050,1.0,0.0064377682403433
Pando,Federico Román,Nueva Esperanza,C4,aire_acondicionado,basse,acces_2050,2050,1.0,0.0
Pando,Federico Román,Nueva Esperanza,C4,lavadora,basse,acces_2050,2050,1.0,0.0085836909871244
Pando,Federico Román,Nueva Esperanza,C4,radio,basse,acces_2050,2050,1.0,0.3049040511727079
Pando,Federico Román,Nueva Esperanza,C4,television,basse,acces_2050,2050,1.0,0.3867521367521367
Pando,Federico Román,Nueva Esperanza,C4,telefono,basse,acces_2050,2050,1.0,0.7841880341880342
Pando,Federico Román,Nueva Esperanza,C4,computadora,basse,acces_2050,2050,1.0,0.1047008547008547
Pando,Federico Román,Nueva Esperanza,C4,internet,basse,acces_2050,2050,1.0,0.0405982905982906
Pando,Federico Román,Villa Nueva,C4,refrigerador,basse,acces_2050,2024,0.6991525423728814,0.1714285714285714
Pando,Federico Román,Villa Nueva,C4,microondas,basse,acces_2050,2024,0.6991525423728814,0.0063492063492063
Pando,Federico Román,Villa Nueva,C4,calefon,basse,acces_2050,2024,0.6991525423728814,0.0031746031746031
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,basse,acces_2050,2024,0.6991525423728814,0.0031746031746031
Pando,Federico Román,Villa Nueva,C4,lavadora,basse,acces_2050,2024,0.6991525423728814,0.0206349206349206
Pando,Federico Román,Villa Nueva,C4,radio,basse,acces_2050,2024,0.6991525423728814,0.3946117274167987
Pando,Federico Román,Villa Nueva,C4,television,basse,acces_2050,2024,0.6991525423728814,0.319047619047619
Pando,Federico Román,Villa Nueva,C4,telefono,basse,acces_2050,2024,0.6991525423728814,0.7429022082018928
Pando,Federico Román,Villa Nueva,C4,computadora,basse,acces_2050,2024,0.6991525423728814,0.0555555555555555
Pando,Federico Román,Villa Nueva,C4,internet,basse,acces_2050,2024,0.6991525423728814,0.0253968253968253
Pando,Federico Román,Villa Nueva,C4,refrigerador,basse,acces_2050,2035,0.856226825712185,0.1714285714285714
Pando,Federico Román,Villa Nueva,C4,microondas,basse,acces_2050,2035,0.856226825712185,0.0063492063492063
Pando,Federico Román,Villa Nueva,C4,calefon,basse,acces_2050,2035,0.856226825712185,0.0031746031746031
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,basse,acces_2050,2035,0.856226825712185,0.0031746031746031
Pando,Federico Román,Villa Nueva,C4,lavadora,basse,acces_2050,2035,0.856226825712185,0.0206349206349206
Pando,Federico Román,Villa Nueva,C4,radio,basse,acces_2050,2035,0.856226825712185,0.3946117274167987
Pando,Federico Román,Villa Nueva,C4,television,basse,acces_2050,2035,0.856226825712185,0.319047619047619
Pando,Federico Román,Villa Nueva,C4,telefono,basse,acces_2050,2035,0.856226825712185,0.7429022082018928
Pando,Federico Román,Villa Nueva,C4,computadora,basse,acces_2050,2035,0.856226825712185,0.0555555555555555
Pando,Federico Román,Villa Nueva,C4,internet,basse,acces_2050,2035,0.856226825712185,0.0253968253968253
Pando,Federico Román,Villa Nueva,C4,refrigerador,basse,acces_2050,2050,1.0,0.1714285714285714
Pando,Federico Román,Villa Nueva,C4,microondas,basse,acces_2050,2050,1.0,0.0063492063492063
Pando,Federico Román,Villa Nueva,C4,calefon,basse,acces_2050,2050,1.0,0.0031746031746031
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,basse,acces_2050,2050,1.0,0.0031746031746031
Pando,Federico Román,Villa Nueva,C4,lavadora,basse,acces_2050,2050,1.0,0.0206349206349206
Pando,Federico Román,Villa Nueva,C4,radio,basse,acces_2050,2050,1.0,0.3946117274167987
Pando,Federico Román,Villa Nueva,C4,television,basse,acces_2050,2050,1.0,0.319047619047619
Pando,Federico Román,Villa Nueva,C4,telefono,basse,acces_2050,2050,1.0,0.7429022082018928
Pando,Federico Román,Villa Nueva,C4,computadora,basse,acces_2050,2050,1.0,0.0555555555555555
Pando,Federico Román,Villa Nueva,C4,internet,basse,acces_2050,2050,1.0,0.0253968253968253
Pando,Federico Román,Santos Mercado,C4,refrigerador,basse,acces_2050,2024,0.653910149750416,0.1161048689138576
Pando,Federico Román,Santos Mercado,C4,microondas,basse,acces_2050,2024,0.653910149750416,0.0074906367041198
Pando,Federico Román,Santos Mercado,C4,calefon,basse,acces_2050,2024,0.653910149750416,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,basse,acces_2050,2024,0.653910149750416,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,lavadora,basse,acces_2050,2024,0.653910149750416,0.0262664165103189
Pando,Federico Román,Santos Mercado,C4,radio,basse,acces_2050,2024,0.653910149750416,0.3670411985018726
Pando,Federico Román,Santos Mercado,C4,television,basse,acces_2050,2024,0.653910149750416,0.3146067415730337
Pando,Federico Román,Santos Mercado,C4,telefono,basse,acces_2050,2024,0.653910149750416,0.7434456928838952
Pando,Federico Román,Santos Mercado,C4,computadora,basse,acces_2050,2024,0.653910149750416,0.048689138576779
Pando,Federico Román,Santos Mercado,C4,internet,basse,acces_2050,2024,0.653910149750416,0.0149812734082397
Pando,Federico Román,Santos Mercado,C4,refrigerador,basse,acces_2050,2035,0.8342490606325665,0.1161048689138576
Pando,Federico Román,Santos Mercado,C4,microondas,basse,acces_2050,2035,0.8342490606325665,0.0074906367041198
Pando,Federico Román,Santos Mercado,C4,calefon,basse,acces_2050,2035,0.8342490606325665,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,basse,acces_2050,2035,0.8342490606325665,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,lavadora,basse,acces_2050,2035,0.8342490606325665,0.0262664165103189
Pando,Federico Román,Santos Mercado,C4,radio,basse,acces_2050,2035,0.8342490606325665,0.3670411985018726
Pando,Federico Román,Santos Mercado,C4,television,basse,acces_2050,2035,0.8342490606325665,0.3146067415730337
Pando,Federico Román,Santos Mercado,C4,telefono,basse,acces_2050,2035,0.8342490606325665,0.7434456928838952
Pando,Federico Román,Santos Mercado,C4,computadora,basse,acces_2050,2035,0.8342490606325665,0.048689138576779
Pando,Federico Román,Santos Mercado,C4,internet,basse,acces_2050,2035,0.8342490606325665,0.0149812734082397
Pando,Federico Román,Santos Mercado,C4,refrigerador,basse,acces_2050,2050,1.0,0.1161048689138576
Pando,Federico Román,Santos Mercado,C4,microondas,basse,acces_2050,2050,1.0,0.0074906367041198
Pando,Federico Román,Santos Mercado,C4,calefon,basse,acces_2050,2050,1.0,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,basse,acces_2050,2050,1.0,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,lavadora,basse,acces_2050,2050,1.0,0.0262664165103189
Pando,Federico Román,Santos Mercado,C4,radio,basse,acces_2050,2050,1.0,0.3670411985018726
Pando,Federico Román,Santos Mercado,C4,television,basse,acces_2050,2050,1.0,0.3146067415730337
Pando,Federico Román,Santos Mercado,C4,telefono,basse,acces_2050,2050,1.0,0.7434456928838952
Pando,Federico Román,Santos Mercado,C4,computadora,basse,acces_2050,2050,1.0,0.048689138576779
Pando,Federico Román,Santos Mercado,C4,internet,basse,acces_2050,2050,1.0,0.0149812734082397
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,hybride,acces_2035,2024,0.6845130066545675,0.2695058517555266
La Paz,Abel Iturralde,Ixiamas,C1,microondas,hybride,acces_2035,2024,0.6845130066545675,0.0347741306467338
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,hybride,acces_2035,2024,0.6845130066545675,0.0143042912873862
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,hybride,acces_2035,2024,0.6845130066545675,0.0900520156046814
La Paz,Abel Iturralde,Ixiamas,C1,telefono,hybride,acces_2035,2024,0.6845130066545675,0.7751383013342011
La Paz,Abel Iturralde,Ixiamas,C1,computadora,hybride,acces_2035,2024,0.6845130066545675,0.1187764399609502
La Paz,Abel Iturralde,Ixiamas,C1,internet,hybride,acces_2035,2024,0.6845130066545675,0.0553205336804425
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,hybride,acces_2035,2035,1.0,0.5881040953481024
La Paz,Abel Iturralde,Ixiamas,C1,microondas,hybride,acces_2035,2035,1.0,0.0766864514812912
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851914
La Paz,Abel Iturralde,Ixiamas,C1,telefono,hybride,acces_2035,2035,1.0,0.8980726264535877
La Paz,Abel Iturralde,Ixiamas,C1,computadora,hybride,acces_2035,2035,1.0,0.2563569960474675
La Paz,Abel Iturralde,Ixiamas,C1,internet,hybride,acces_2035,2035,1.0,0.3408245193887109
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,hybride,acces_2035,2050,1.0,0.5881040953481024
La Paz,Abel Iturralde,Ixiamas,C1,microondas,hybride,acces_2035,2050,1.0,0.0766864514812912
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851914
La Paz,Abel Iturralde,Ixiamas,C1,telefono,hybride,acces_2035,2050,1.0,0.8980726264535877
La Paz,Abel Iturralde,Ixiamas,C1,computadora,hybride,acces_2035,2050,1.0,0.2563569960474675
La Paz,Abel Iturralde,Ixiamas,C1,internet,hybride,acces_2035,2050,1.0,0.3408245193887109
Beni,Vaca Diez,Riberalta,C3,refrigerador,hybride,acces_2035,2024,0.8934115589242767,0.497653683716565
Beni,Vaca Diez,Riberalta,C3,microondas,hybride,acces_2035,2024,0.8934115589242767,0.0735064122614951
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,hybride,acces_2035,2024,0.8934115589242767,0.0686972161401313
Beni,Vaca Diez,Riberalta,C3,lavadora,hybride,acces_2035,2024,0.8934115589242767,0.2351239346313238
Beni,Vaca Diez,Riberalta,C3,telefono,hybride,acces_2035,2024,0.8934115589242767,0.867712040042232
Beni,Vaca Diez,Riberalta,C3,computadora,hybride,acces_2035,2024,0.8934115589242767,0.2281902824505124
Beni,Vaca Diez,Riberalta,C3,internet,hybride,acces_2035,2024,0.8934115589242767,0.3706485175623875
Beni,Vaca Diez,Riberalta,C3,refrigerador,hybride,acces_2035,2035,1.0,0.5881040953481024
Beni,Vaca Diez,Riberalta,C3,microondas,hybride,acces_2035,2035,1.0,0.0766864514812912
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Beni,Vaca Diez,Riberalta,C3,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851914
Beni,Vaca Diez,Riberalta,C3,telefono,hybride,acces_2035,2035,1.0,0.8980726264535877
Beni,Vaca Diez,Riberalta,C3,computadora,hybride,acces_2035,2035,1.0,0.2563569960474675
Beni,Vaca Diez,Riberalta,C3,internet,hybride,acces_2035,2035,1.0,0.3408245193887109
Beni,Vaca Diez,Riberalta,C3,refrigerador,hybride,acces_2035,2050,1.0,0.5881040953481024
Beni,Vaca Diez,Riberalta,C3,microondas,hybride,acces_2035,2050,1.0,0.0766864514812912
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Beni,Vaca Diez,Riberalta,C3,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851914
Beni,Vaca Diez,Riberalta,C3,telefono,hybride,acces_2035,2050,1.0,0.8980726264535877
Beni,Vaca Diez,Riberalta,C3,computadora,hybride,acces_2035,2050,1.0,0.2563569960474675
Beni,Vaca Diez,Riberalta,C3,internet,hybride,acces_2035,2050,1.0,0.3408245193887109
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,hybride,acces_2035,2024,0.9242493802222018,0.5411799352115442
Beni,Vaca Diez,Guayaramerín,C3,microondas,hybride,acces_2035,2024,0.9242493802222018,0.0847158142730931
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,hybride,acces_2035,2024,0.9242493802222018,0.1135872766542313
Beni,Vaca Diez,Guayaramerín,C3,lavadora,hybride,acces_2035,2024,0.9242493802222018,0.3520172769215667
Beni,Vaca Diez,Guayaramerín,C3,telefono,hybride,acces_2035,2024,0.9242493802222018,0.8390330188679245
Beni,Vaca Diez,Guayaramerín,C3,computadora,hybride,acces_2035,2024,0.9242493802222018,0.2262630233929624
Beni,Vaca Diez,Guayaramerín,C3,internet,hybride,acces_2035,2024,0.9242493802222018,0.3903086298407706
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,hybride,acces_2035,2035,1.0,0.5881040953481024
Beni,Vaca Diez,Guayaramerín,C3,microondas,hybride,acces_2035,2035,1.0,0.0766864514812912
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,hybride,acces_2035,2035,1.0,0.0886685431673337
Beni,Vaca Diez,Guayaramerín,C3,lavadora,hybride,acces_2035,2035,1.0,0.3360973045851914
Beni,Vaca Diez,Guayaramerín,C3,telefono,hybride,acces_2035,2035,1.0,0.8980726264535877
Beni,Vaca Diez,Guayaramerín,C3,computadora,hybride,acces_2035,2035,1.0,0.2563569960474675
Beni,Vaca Diez,Guayaramerín,C3,internet,hybride,acces_2035,2035,1.0,0.3408245193887109
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,hybride,acces_2035,2050,1.0,0.5881040953481024
Beni,Vaca Diez,Guayaramerín,C3,microondas,hybride,acces_2035,2050,1.0,0.0766864514812912
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,hybride,acces_2035,2050,1.0,0.0886685431673337
Beni,Vaca Diez,Guayaramerín,C3,lavadora,hybride,acces_2035,2050,1.0,0.3360973045851914
Beni,Vaca Diez,Guayaramerín,C3,telefono,hybride,acces_2035,2050,1.0,0.8980726264535877
Beni,Vaca Diez,Guayaramerín,C3,computadora,hybride,acces_2035,2050,1.0,0.2563569960474675
Beni,Vaca Diez,Guayaramerín,C3,internet,hybride,acces_2035,2050,1.0,0.3408245193887109
