departamento,provincia,municipio,cluster,trajectoire,annee,secteur,usage_final,demande_GWh
Pando,Manuripi,San Pedro,C4,acces_2035,2035,SERVICES,LIGHTING_R_C,0.005617223722861251
Pando,Manuripi,San Pedro,C4,acces_2035,2050,SERVICES,LIGHTING_R_C,0.00703766102294307
Pando,Manuripi,San Pedro,C4,acces_2050,2024,SERVICES,LIGHTING_R_C,1.5315315315315313e-05
Pando,Manuripi,San Pedro,C4,acces_2050,2035,SERVICES,LIGHTING_R_C,0.0026422829004794984
Pando,Manuripi,San Pedro,C4,acces_2050,2050,SERVICES,LIGHTING_R_C,0.00703766102294307
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2024,SERVICES,LIGHTING_R_C,0.009093693693693693
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2035,SERVICES,LIGHTING_R_C,0.0200503170843875
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2050,SERVICES,LIGHTING_R_C,0.02125957138302164
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2024,SERVICES,LIGHTING_R_C,0.009093693693693693
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2035,SERVICES,LIGHTING_R_C,0.015459022206472068
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2050,SERVICES,LIGHTING_R_C,0.02125957138302164
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2024,SERVICES,LIGHTING_R_C,0.0024930930930930927
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2035,SERVICES,LIGHTING_R_C,0.013267965881482087
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2050,SERVICES,LIGHTING_R_C,0.01600925703779784
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2024,SERVICES,LIGHTING_R_C,0.0024930930930930927
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2035,SERVICES,LIGHTING_R_C,0.008935744030447302
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2050,SERVICES,LIGHTING_R_C,0.01600925703779784
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2024,SERVICES,LIGHTING_R_C,0.5663516516516516
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2035,SERVICES,LIGHTING_R_C,0.7243560730365842
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2050,SERVICES,LIGHTING_R_C,0.8727712765598946
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2024,SERVICES,LIGHTING_R_C,0.5663516516516516
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2035,SERVICES,LIGHTING_R_C,0.7158843808373485
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2050,SERVICES,LIGHTING_R_C,0.8727712765598946
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2024,SERVICES,LIGHTING_R_C,0.05146906906906906
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2035,SERVICES,LIGHTING_R_C,0.08102244214843321
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2050,SERVICES,LIGHTING_R_C,0.1005347389744399
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2024,SERVICES,LIGHTING_R_C,0.05146906906906906
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2035,SERVICES,LIGHTING_R_C,0.07564273651350727
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2050,SERVICES,LIGHTING_R_C,0.1005347389744399
Beni,General José Ballivián,Reyes,C1,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.02061481481481481
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.028998970123677036
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.030088465988689507
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.02061481481481481
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.025833530263059436
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.030088465988689507
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.01851545545545545
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.033047183203613835
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.03938305426079896
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.01851545545545545
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.027322910250960574
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.03938305426079896
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.18823917917917915
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.24472264745536632
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.2677770191860442
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.18823917917917915
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.22949066203601692
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.2677770191860442
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.38081053053053043
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.5389942131840969
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.6342918337420315
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.38081053053053043
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.4970110252677911
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.6342918337420315
Beni,Yacuma,Exaltación,C1,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.0016435035035035031
Beni,Yacuma,Exaltación,C1,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.007288172499607774
Beni,Yacuma,Exaltación,C1,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.008847959592045776
Beni,Yacuma,Exaltación,C1,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.0016435035035035031
Beni,Yacuma,Exaltación,C1,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.00486950910932548
Beni,Yacuma,Exaltación,C1,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.008847959592045776
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.012878698698698695
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.029863366796058728
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.03539728251447499
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.012878698698698695
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.022954887480353858
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.03539728251447499
Pando,Abuná,Ingavi,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.0006359959959959958
Pando,Abuná,Ingavi,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.0035267047783932763
Pando,Abuná,Ingavi,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.004455194650518034
Pando,Abuná,Ingavi,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.0006359959959959958
Pando,Abuná,Ingavi,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.0019649005566441903
Pando,Abuná,Ingavi,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.004455194650518034
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.003196936936936936
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.005846556342603425
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.007162587834194643
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.003196936936936936
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.0051137554087527255
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.007162587834194643
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.0003996996996996996
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.0021476972742691352
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.0022600219218013853
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.0003996996996996996
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.0013947111707313454
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.0022600219218013853
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.0010581581581581578
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.0030527542075112998
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.003756200338565562
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.0010581581581581578
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.002230519955471415
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.003756200338565562
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.004064824824824825
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.009368789040753181
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.0099828373003126
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.004064824824824825
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.007047583237009752
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.0099828373003126
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.009097077077077074
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.016659549444712592
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.02108883412055048
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.009097077077077074
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.01473928068401994
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.02108883412055048
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.0112843043043043
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.01941668540576731
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.02443777345491665
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.0112843043043043
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.017795182894478883
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.02443777345491665
Pando,Madre de Dios,Sena,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.023627427427427423
Pando,Madre de Dios,Sena,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.062035124023790134
Pando,Madre de Dios,Sena,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.0781503153039646
Pando,Madre de Dios,Sena,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.023627427427427423
Pando,Madre de Dios,Sena,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.05062272561187781
Pando,Madre de Dios,Sena,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.0781503153039646
Pando,Manuripi,Filadelfia,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.034566646646646645
Pando,Manuripi,Filadelfia,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.0848287434920676
Pando,Manuripi,Filadelfia,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.10713823066784219
Pando,Manuripi,Filadelfia,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.034566646646646645
Pando,Manuripi,Filadelfia,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.0684651388107741
Pando,Manuripi,Filadelfia,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.10713823066784219
Pando,Manuripi,Puerto Rico,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.03540964964964964
Pando,Manuripi,Puerto Rico,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.05880390332863196
Pando,Manuripi,Puerto Rico,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.07234961904290887
Pando,Manuripi,Puerto Rico,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.03540964964964964
Pando,Manuripi,Puerto Rico,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.05327554636663215
Pando,Manuripi,Puerto Rico,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.07234961904290887
Pando,Manuripi,San Pedro,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,1.123123123123123e-05
Pando,Manuripi,San Pedro,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.004119297396764917
Pando,Manuripi,San Pedro,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.005160951416824918
Pando,Manuripi,San Pedro,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,1.123123123123123e-05
Pando,Manuripi,San Pedro,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.0019376741270182986
Pando,Manuripi,San Pedro,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.005160951416824918
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.006668708708708707
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.014703565861884163
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.015590352347549201
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.006668708708708707
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.011336616284746184
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.015590352347549201
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.001828268268268268
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.009729841646420196
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.011740121827718417
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.001828268268268268
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.006552878955661355
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.011740121827718417
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.4153245445445444
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.5311944535601617
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.640032269477256
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.4153245445445444
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.5249818792807222
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.640032269477256
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2024,SERVICES,HEAT_LOW_T_HW,0.03774398398398398
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2035,SERVICES,HEAT_LOW_T_HW,0.05941645757551768
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2050,SERVICES,HEAT_LOW_T_HW,0.07372547524792258
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2024,SERVICES,HEAT_LOW_T_HW,0.03774398398398398
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2035,SERVICES,HEAT_LOW_T_HW,0.055471340109905336
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2050,SERVICES,HEAT_LOW_T_HW,0.07372547524792258
Beni,General José Ballivián,Reyes,C1,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.225074
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.225074
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.225074
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.225074
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.225074
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.225074
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.34826999999999997
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.34826999999999997
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.34826999999999997
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.34826999999999997
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.34826999999999997
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.34826999999999997
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,2.1175024999999996
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,2.1175024999999996
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,2.1175024999999996
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,2.1175024999999996
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,2.1175024999999996
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,2.1175024999999996
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,4.9354495
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,4.9354495
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,4.9354495
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,4.9354495
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,4.9354495
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,4.9354495
Beni,Yacuma,Exaltación,C1,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.0001425
Beni,Yacuma,Exaltación,C1,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.0001425
Beni,Yacuma,Exaltación,C1,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.0001425
Beni,Yacuma,Exaltación,C1,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.0001425
Beni,Yacuma,Exaltación,C1,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.0001425
Beni,Yacuma,Exaltación,C1,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.0001425
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.1406095
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.1406095
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.1406095
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.1406095
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.1406095
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.1406095
Pando,Abuná,Ingavi,C4,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,5.6999999999999996e-05
Pando,Abuná,Ingavi,C4,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,5.6999999999999996e-05
Pando,Abuná,Ingavi,C4,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,5.6999999999999996e-05
Pando,Abuná,Ingavi,C4,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,5.6999999999999996e-05
Pando,Abuná,Ingavi,C4,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,5.6999999999999996e-05
Pando,Abuná,Ingavi,C4,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,5.6999999999999996e-05
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.0002755
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.0002755
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.0002755
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.0002755
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.0002755
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.0002755
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,3.8e-05
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,3.8e-05
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,3.8e-05
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,3.8e-05
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,3.8e-05
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,3.8e-05
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,9.5e-05
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,9.5e-05
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,9.5e-05
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,9.5e-05
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,9.5e-05
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,9.5e-05
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.037696
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.037696
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.037696
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.037696
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.037696
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.037696
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.0
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.0
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,INDUSTRY,MECHANICAL_ENERGY_IND,0.12320549999999998
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,INDUSTRY,MECHANICAL_ENERGY_IND,0.12320549999999998
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,INDUSTRY,MECHANICAL_ENERGY_IND,0.12320549999999998
