Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,Panel_2024,Motor_2024,Otra_2024
C1,CAVADOR,Santa_Rosa_Beni,41.5383555351401,107.22197711212743,Sist. Ais.,2723.88,1608.72,True,63.042,13.23529411764706,6.886956521739131,6.538461538461539
C1,MACEDONIA,Santa_Rosa_Beni,30.459347726228753,108.31678246005876,Sist. Ais.,3745.97,1608.72,True,46.227,3.9705882352941178,0.0,0.0
C1,AUSTRALIA,Santa_Rosa_Beni,100.42903077629765,116.6439811708952,SIN,1235.23,1608.72,False,152.419,10.588235294117647,17.217391304347824,1.3076923076923077
C2,NAREUDA,Bolpebra,57.70192396207309,0.0109342292886367,Sist. Ais.,17.67,1608.97,False,87.587,24.685714285714283,11.428571428571427,3.578947368421052
C2,MUKDEN,Bolpebra,150.1381294301758,0.177625214874509,Sist. Ais.,18.72,1608.97,False,227.897,34.971428571428575,57.142857142857146,9.394736842105264
C2,VERA CRUZ,Bolpebra,67.3711221577833,8.064715369609612,Sist. Ais.,142.98,1608.97,False,102.264,32.91428571428572,22.857142857142854,0.894736842105263
C2,PUERTO ORO,Bolpebra,21.122572033508238,12.610236417352093,Sist. Ais.,643.42,1608.97,False,32.062,22.62857142857143,0.0,0.0
C2,MOLIENDA,Bolpebra,18.894550308386265,17.982907348702575,Sist. Ais.,1015.36,1608.97,False,28.68,16.45714285714286,0.0,0.0
C2,AGROPECUARIA EL CEIBO,Bolpebra,27.2843137254902,18.360884970362957,Sist. Ais.,723.04,1608.97,False,41.415,0.0,0.0,0.0
C2,CANAAN,Bolpebra,23.02853723649084,20.596783597606628,Sist. Ais.,955.23,1608.97,False,34.955,6.171428571428571,11.428571428571427,0.0
C2,NUEVA CANAAN,Bolpebra,50.56522139372181,21.648197546237704,Sist. Ais.,466.35,1608.97,False,76.754,6.171428571428571,4.571428571428571,0.0
C2,TRES ARROYOS,Bolpebra,55.22153180521035,23.48607962742746,Sist. Ais.,463.4,1608.97,False,83.822,43.2,0.0,1.789473684210526
C2,EXTREMA,Bolpebra,14.186136426401546,23.74189529787581,Sist. Ais.,1772.2,1608.97,True,21.533,10.285714285714285,0.0,0.0
C2,BIOCEANICA,Bolpebra,29.642916321458163,36.6360276698783,Sist. Ais.,1313.3,1608.97,False,44.995,0.0,18.285714285714285,0.0
